"submission_date","state","tot_cases","new_case","pnew_case","tot_death","new_death","pnew_death","created_at","consent_cases","consent_deaths","conf_cases","prob_cases","conf_death","prob_death"
"2021-05-20T00:00:00.000","CT","346154","206.0","29","8208","4.0","1","2021-05-21T14:08:46.635","Agree","Agree","317061.0","29093","6755.0","1453"
"2020-09-24T00:00:00.000","MO","127764","1958.0","98","2362","25.0","0","2020-09-26T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-08-29T00:00:00.000","CA","693839","4981.0","0","12569","108.0","0","2020-08-31T00:00:00.000","Agree","Agree","693839.0","0","12569.0","0"
"2020-08-10T00:00:00.000","IN","74992","664.0","0","3027","3.0","0","2020-08-10T00:00:00.000","Not agree","Agree",NA,NA,"2828.0","199"
"2021-01-11T00:00:00.000","WA","274895","1818.0","70","3699","0.0","0","2021-01-11T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-02-25T00:00:00.000","MT","265797","620.0","147","3172","10.0","0","2022-02-26T14:15:52.215","Agree","Agree","207723.0","58074","3172.0","0"
"2022-02-05T00:00:00.000","ID","391067","1352.0","213","4479","1.0","1","2022-02-07T14:07:42.827","Agree","Agree","306841.0","84226","3673.0","806"
"2020-10-27T00:00:00.000","IN","166564","1983.0","0","4180","50.0","0","2020-10-27T00:00:00.000","Not agree","Agree",NA,NA,"3957.0","223"
"2022-01-31T00:00:00.000","DE","247888","499.0","64","2723","4.0","1","2022-02-02T00:00:00.000","Agree","Agree","226172.0","21716","2457.0","266"
"2020-07-18T00:00:00.000","NV","34689","1186.0","4","672","9.0","0","2020-07-19T15:05:47.084","Agree",NA,"34477.0","212",NA,NA
"2021-04-23T00:00:00.000","ND","106656","119.0","62","1486","0.0","0","2021-04-24T14:22:34.654","Agree","Not agree","98817.0","7839",NA,NA
"2020-10-12T00:00:00.000","VI","1325","0.0","0","20","0.0","0","2020-10-13T13:29:38.712",NA,NA,NA,NA,NA,NA
"2022-01-07T00:00:00.000","MS","586547","6774.0","2776","10527","16.0","6","2022-01-08T14:31:47.092","Agree","Agree","333351.0","253196","7042.0","3485"
"2020-03-24T00:00:00.000","NC","423","98.0","0","2","0.0","0","2020-03-24T00:00:00.000","Agree","Agree","423.0","0","2.0","0"
"2021-10-25T00:00:00.000","AL","817180","991.0","551","16069","16.0","3","2021-10-25T00:00:00.000","Agree","Agree","610881.0","206299","12482.0","3587"
"2022-04-13T00:00:00.000","DE","259205","144.0","7","2937","0.0","0","2022-04-15T00:00:00.000","Agree","Agree","236271.0","22934","2640.0","297"
"2020-09-05T00:00:00.000","NV","71353","390.0","0","1421","17.0","4","2020-09-06T14:09:04.355","Agree",NA,"71102.0","251",NA,NA
"2020-06-09T00:00:00.000","WI","21308","270.0","0","661","15.0","0","2020-06-10T20:56:25.490","Agree","Agree","21308.0","0","661.0","0"
"2021-09-23T00:00:00.000","DE","127858","615.0","77","2015","4.0","0","2021-09-25T00:00:00.000","Agree","Agree","118243.0","9615","1842.0","173"
"2021-08-16T00:00:00.000","CA","4201675","11437.0","0","64194","11.0","0","2021-08-18T00:00:00.000","Agree","Agree","4033659.0","168016","64194.0","0"
"2022-04-08T00:00:00.000","NC","2641256","849.0","201","24835","8.0","1","2022-04-08T00:00:00.000","Agree","Agree","2204551.0","436705","21653.0","3182"
"2020-11-02T00:00:00.000","MO","210365","5647.0","483","3580","35.0","0","2020-11-04T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-06-08T00:00:00.000","DE","107526","20.0","2","1835","0.0","0","2021-06-10T00:00:00.000","Agree","Agree","100646.0","6880","1676.0","159"
"2020-03-05T00:00:00.000","MT","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2022-02-17T00:00:00.000","IN","1672761","1462.0","0","22426","49.0","5","2022-02-18T14:18:41.539","Not agree","Agree",NA,NA,"21568.0","858"
"2021-02-22T00:00:00.000","DE","85597","344.0","34","1603","2.0","0","2021-02-24T00:00:00.000","Agree","Agree","81423.0","4174","1456.0","147"
"2021-10-14T00:00:00.000","NV","440500","707.0","92","7412","45.0","0","2021-10-15T13:51:07.670","Agree",NA,"430170.0","10330",NA,NA
"2022-06-07T00:00:00.000","ND","246102","148.0","37","2284","0.0","0","2022-06-08T13:25:49.473","Agree","Not agree","183758.0","62344",NA,NA
"2020-05-30T00:00:00.000","VT","900","2.0","0","54","0.0","0","2020-06-01T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-05-13T00:00:00.000","VI","3261","5.0","0","27","0.0","0","2021-05-14T14:07:22.113",NA,NA,NA,NA,NA,NA
"2020-04-16T00:00:00.000","MI","38426","1135.0","86","2874","170.0","6","2020-04-17T00:00:00.000","Agree","Agree","36930.0","1496","2702.0","172"
"2021-04-28T00:00:00.000","IN","717564","1258.0","0","13286","19.0","0","2021-04-28T00:00:00.000","Not agree","Agree",NA,NA,"12876.0","410"
"2021-04-25T00:00:00.000","DE","102382","279.0","40","1772","2.0","0","2021-04-27T00:00:00.000","Agree","Agree","96116.0","6266","1617.0","155"
"2022-02-25T00:00:00.000","WI","1570460","787.0","53","13256","33.0","9","2022-02-26T14:15:52.215","Agree","Agree","1380047.0","190413","11887.0","1369"
"2020-06-05T00:00:00.000","ME","2493","41.0","0","98","3.0","0","2020-06-07T00:00:00.000","Agree","Agree","2250.0","243","98.0","0"
"2020-08-16T00:00:00.000","CT","50897","0.0","0","4453","0.0","0","2020-08-17T14:26:31.025","Agree","Agree","48887.0","2010","3569.0","884"
"2021-04-01T00:00:00.000","NV","304112","350.0","0","5256","7.0","0","2021-04-02T13:56:15.510","Agree",NA,"304112.0","0",NA,NA
"2022-03-31T00:00:00.000","NV","713287","158.0","26","10107","16.0","0","2022-04-01T13:54:34.570","Agree",NA,"658207.0","55080",NA,NA
"2021-05-12T00:00:00.000","ID","189586","225.0","58","2064","6.0","0","2021-05-13T14:28:07.060","Agree","Agree","151802.0","37784","1802.0","262"
"2021-02-06T00:00:00.000","AL","470446","1002.0","209","9907","42.0","8","2021-02-06T00:00:00.000","Agree","Agree","373428.0","97018","7926.0","1981"
"2022-06-18T00:00:00.000","IN","1755959","0.0","0","23806","0.0","0","2022-06-20T12:19:49.675","Not agree","Agree",NA,NA,"22838.0","968"
"2021-03-16T00:00:00.000","GU","7776","3.0","0","134","0.0","0","2021-03-17T14:24:24.658","Not agree","Not agree",NA,NA,NA,NA
"2020-07-22T00:00:00.000","CA","413576","12807.0","0","7793","116.0","0","2020-07-24T00:00:00.000","Agree","Agree","413576.0","0","7793.0","0"
"2021-02-09T00:00:00.000","ME","41626","218.0","58","641","2.0","0","2021-02-11T00:00:00.000","Agree","Agree","33439.0","8187","628.0","13"
"2020-02-13T00:00:00.000","VI","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452",NA,NA,NA,NA,NA,NA
"2021-11-30T00:00:00.000","AL","844637","703.0","342","16440","7.0","2","2021-11-30T00:00:00.000","Agree","Agree","622112.0","222525","12773.0","3667"
"2021-06-01T00:00:00.000","GU","8187","14.0","7","139","0.0","0","2021-06-02T14:35:40.709","Not agree","Not agree",NA,NA,NA,NA
"2021-07-25T00:00:00.000","VT","23118","20.0","3","252","0.0","0","2021-07-27T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2022-06-08T00:00:00.000","ME","265602","329.0","102","2401","1.0","0","2022-06-09T13:20:35.720","Agree","Agree","191450.0","74152","2134.0","267"
"2021-07-19T00:00:00.000","VI","4215","15.0","0","32","0.0","0","2021-07-20T14:48:47.072",NA,NA,NA,NA,NA,NA
"2020-10-08T00:00:00.000","MD","129425","761.0","0","4122","10.0","0","2020-10-10T00:00:00.000","N/A","Agree",NA,NA,"3963.0","159"
"2021-06-19T00:00:00.000","AL","546527","112.0","26","11485","3.0","1","2021-06-19T00:00:00.000","Agree","Agree","421755.0","124772","9168.0","2317"
"2021-07-25T00:00:00.000","IN","765716","634.0","0","13956","0.0","0","2021-07-25T00:00:00.000","Not agree","Agree",NA,NA,"13528.0","428"
"2020-01-28T00:00:00.000","ID","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2022-05-23T00:00:00.000","CT","801078","3462.0","299","10926","0.0","0","2022-05-24T13:28:12.857","Agree","Agree","718778.0","82300","8942.0","1984"
"2021-03-27T00:00:00.000","CT","305210","0.0","0","7865","0.0","0","2021-03-28T13:52:27.652","Agree","Agree","282328.0","22882","6463.0","1402"
"2020-12-21T00:00:00.000","CA","1892348","37892.0","0","22715","144.0","0","2020-12-23T00:00:00.000","Agree","Agree","1892348.0","0","22715.0","0"
"2020-04-23T00:00:00.000","AL","5883","206.0","0","295","12.0","0","2022-06-16T12:42:34.969","Agree","Agree","5736.0","147","277.0","18"
"2021-04-19T00:00:00.000","ME","58183","393.0","222","767","0.0","0","2021-04-21T00:00:00.000","Agree","Agree","43719.0","14464","742.0","25"
"2021-12-08T00:00:00.000","IN","1140151","5253.0","0","17909","80.0","0","2021-12-09T14:45:23.102","Not agree","Agree",NA,NA,"17310.0","599"
"2022-01-02T00:00:00.000","NC","1729828","12003.0","1768","19868","33.0","5","2022-01-02T00:00:00.000","Agree","Agree","1455203.0","274625","17480.0","2388"
"2022-03-09T00:00:00.000","CA","9007008","4985.0","0","86025","171.0","0","2022-03-10T14:27:26.256","Agree","Not agree","8419654.0","587354",NA,NA
"2020-06-12T00:00:00.000","WI","24722","2796.0","2476","695","13.0","6","2020-06-13T17:46:26.029","Agree","Agree","22246.0","2476","689.0","6"
"2021-03-26T00:00:00.000","MD","405343","1361.0","0","8772","9.0","1","2021-03-28T00:00:00.000","N/A","Agree",NA,NA,"8564.0","208"
"2021-11-07T00:00:00.000","MS","506556","0.0","0","10148","0.0","0","2021-11-08T15:35:12.187","Agree","Agree","290204.0","216352","6792.0","3356"
"2021-08-25T00:00:00.000","ND","116022","356.0","58","1556","3.0","0","2021-08-26T14:58:37.450","Agree","Not agree","105466.0","10556",NA,NA
"2021-01-30T00:00:00.000","IN","625532","2346.0","0","11043","62.0","1","2021-01-30T00:00:00.000","Not agree","Agree",NA,NA,"10709.0","334"
"2022-03-21T00:00:00.000","NV","711451","202.0","17","10016","28.0","0","2022-03-22T13:39:13.038","Agree",NA,"656717.0","54734",NA,NA
"2022-01-19T00:00:00.000","MT","218047","2059.0","676","2964","7.0","0","2022-01-20T15:22:04.791","Agree","Agree","176954.0","41093","2964.0","0"
"2020-02-14T00:00:00.000","AL","0","0.0","0","0","0.0","0","2020-02-14T00:00:00.000","Agree","Agree","0.0","0","0.0","0"
"2021-04-03T00:00:00.000","CT","313956","0.0","0","7904","0.0","0","2021-04-04T13:43:43.841","Agree","Agree","289591.0","24365","6497.0","1407"
"2020-10-30T00:00:00.000","IN","175893","3163.0","0","4270","26.0","0","2020-10-30T00:00:00.000","Not agree","Agree",NA,NA,"4047.0","223"
"2021-02-12T00:00:00.000","MI","670111","1269.0","238","16274","34.0","2","2021-02-13T00:00:00.000","Agree","Agree","610403.0","59708","15301.0","973"
"2021-09-21T00:00:00.000","NE","261080","881.0","0","2382","3.0","0","2021-09-22T14:04:47.662","Agree","Agree","261080.0","0","2382.0","0"
"2022-01-04T00:00:00.000","MS","566102","4840.0","2305","10492","37.0","15","2022-01-05T16:16:33.237","Agree","Agree","322039.0","244063","7018.0","3474"
"2021-09-05T00:00:00.000","GU","11293","1.0","0","151","0.0","0","2021-09-06T14:27:21.791","Not agree","Not agree",NA,NA,NA,NA
"2020-11-03T00:00:00.000","NV","103025","911.0","0","1807","23.0","0","2020-11-04T15:03:00.406","Agree",NA,"103025.0","0",NA,NA
"2021-11-03T00:00:00.000","NC","1478671","1883.0","456","18560","27.0","4","2021-11-03T00:00:00.000","Agree","Agree","1251565.0","227106","16334.0","2226"
"2022-05-12T00:00:00.000","MI","2472596","0.0","0","36140","0.0","0","2022-05-13T13:28:57.596","Agree","Agree","2150625.0","321971","33244.0","2896"
"2020-03-17T00:00:00.000","MI","3865","844.0","17","5","0.0","0","2020-03-18T00:00:00.000","Agree","Agree","3816.0","49","2.0","3"
"2022-03-09T00:00:00.000","AL","1287751","555.0","358","19352","17.0","5","2022-03-09T00:00:00.000","Agree","Agree","927882.0","359869","14864.0","4488"
"2020-07-07T00:00:00.000","NH","5932","18.0","0","384","2.0","0","2020-07-08T14:12:08.319","Not agree","Not agree",NA,NA,NA,NA
"2021-05-26T00:00:00.000","IL","1378388","1139.0","0","25057","28.0","2","2021-05-27T13:41:41.416","Agree","Agree","1378388.0","0","22676.0","2381"
"2022-03-22T00:00:00.000","AL","1291100","207.0","118","19488","6.0","3","2022-03-22T00:00:00.000","Agree","Agree","929942.0","361158","14958.0","4530"
"2021-02-19T00:00:00.000","NC","833740","3206.0","1087","12045","34.0","4","2021-02-19T00:00:00.000","Agree","Agree","732748.0","100992","10670.0","1375"
"2020-07-21T00:00:00.000","NC","102987","1895.0","22","1838","31.0","0","2020-07-21T00:00:00.000","Agree","Agree","102591.0","396","1836.0","2"
"2021-12-24T00:00:00.000","IL","2042433","21131.0","0","30566","0.0","0","2021-12-25T14:11:33.833","Agree","Agree","2042433.0","0","27435.0","3131"
"2021-05-26T00:00:00.000","MT","111454","77.0","59","1607","1.0","0","2021-05-27T13:41:41.416","Agree","Agree","100965.0","10489","1607.0","0"
"2021-04-29T00:00:00.000","MS","312781","209.0","88","7309","3.0","0","2021-05-01T00:00:00.000","Agree","Agree","191617.0","121164","5045.0","2264"
"2021-10-06T00:00:00.000","MS","493670","1112.0","638","9778","6.0","4","2021-10-07T14:06:32.575","Agree","Agree","283787.0","209883","6552.0","3226"
"2021-03-25T00:00:00.000","CT","303510","1488.0","102","7862","10.0","3","2021-03-26T14:14:54.115","Agree","Agree","280937.0","22573","6462.0","1400"
"2020-09-01T00:00:00.000","MT","7689","196.0","0","108","3.0","0","2020-09-02T13:49:48.945","Agree","Agree","7689.0","0","108.0","0"
"2020-10-13T00:00:00.000","IL","327781","2851.0","0","9272","29.0","0","2020-10-14T13:28:39.858","Agree","Agree","324743.0","3038","9026.0","246"
"2021-07-24T00:00:00.000","GU","8503","1.0","0","143","0.0","0","2021-07-26T13:16:36.357","Not agree","Not agree",NA,NA,NA,NA
"2021-08-26T00:00:00.000","MS","427640","4041.0","2057","8279","35.0","30","2021-08-27T14:08:03.941","Agree","Agree","252750.0","174890","5657.0","2622"
"2021-11-14T00:00:00.000","GU","18942","29.0","0","258","0.0","0","2021-11-15T15:24:41.114","Not agree","Not agree",NA,NA,NA,NA
"2021-05-07T00:00:00.000","WI","665210","749.0","87","7625","11.0","4","2021-05-08T13:45:22.120","Agree","Agree","602265.0","62945","6884.0","741"
"2020-07-11T00:00:00.000","ME","3475","15.0","1","114","3.0","1","2020-07-13T00:00:00.000","Agree","Agree","3139.0","336","113.0","1"
"2021-11-15T00:00:00.000","DE","145902","268.0","17","2203","2.0","0","2021-11-17T00:00:00.000","Agree","Agree","134275.0","11627","2009.0","194"
"2021-04-08T00:00:00.000","IL","1269196","3739.0","0","23740","38.0","4","2021-04-09T14:11:49.640","Agree","Agree","1269196.0","0","21457.0","2283"
"2020-04-18T00:00:00.000","MT","426","4.0",NA,"10","2.0",NA,"2020-04-18T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2020-03-01T00:00:00.000","MI","14","14.0","0","0","0.0","0","2020-03-02T00:00:00.000","Agree","Agree","14.0","0","0.0","0"
"2020-10-26T00:00:00.000","NH","10397","69.0","17","475","2.0","2","2020-10-27T13:47:53.687","Not agree","Not agree",NA,NA,NA,NA
"2020-11-30T00:00:00.000","GU","6889","37.0","2","112","0.0","0","2020-12-01T15:26:07.492","Not agree","Not agree",NA,NA,NA,NA
"2021-05-23T00:00:00.000","NE","223141","22.0","0","2249","0.0","0","2021-05-25T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-07-08T00:00:00.000","GU","309","2.0","0","5","0.0","0","2020-07-09T15:14:15.386","Not agree","Not agree",NA,NA,NA,NA
"2021-11-19T00:00:00.000","MO","892349","1913.0","503","15323","107.0","1","2021-11-20T14:50:36.735","Not agree","Not agree",NA,NA,NA,NA
"2021-01-10T00:00:00.000","VT","8369","162.0","4","157","2.0","1","2021-01-12T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-05-24T00:00:00.000","NE","12103","170.0","0","150","3.0","0","2020-05-26T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-07-01T00:00:00.000","NH","99527","23.0","27","1372","0.0","0","2021-07-02T13:55:07.236","Not agree","Not agree",NA,NA,NA,NA
"2020-03-24T00:00:00.000","ND","37","5.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Not agree",NA,NA,NA,NA
"2020-05-01T00:00:00.000","DE","4985","195.0","5","213","6.0","0","2020-05-03T00:00:00.000","Agree","Agree","4849.0","136","186.0","27"
"2020-09-15T00:00:00.000","VI","1232","11.0","0","19","0.0","0","2020-09-16T13:53:41.027",NA,NA,NA,NA,NA,NA
"2020-11-06T00:00:00.000","NV","106922","1562.0","0","1845","21.0","0","2020-11-07T14:45:17.940","Agree",NA,"106922.0","0",NA,NA
"2022-01-23T00:00:00.000","NE","413056","0.0","0","3569","0.0","0","2022-01-24T15:59:16.792","Agree","Agree","297319.0","115737","2963.0","606"
"2022-02-20T00:00:00.000","ID","414513","0.0","0","4676","0.0","0","2022-02-21T20:43:30.317","Agree","Agree","324980.0","89533","3822.0","854"
"2021-10-20T00:00:00.000","GU","17379","103.0","113","226","0.0","0","2021-10-21T13:44:20.341","Not agree","Not agree",NA,NA,NA,NA
"2022-04-02T00:00:00.000","CT","737276","0.0","0","10779","0.0","0","2022-04-04T12:57:21.114","Agree","Agree","660569.0","76707","8830.0","1949"
"2020-07-11T00:00:00.000","MI","139150","902.0","85","6399","9.0","1","2020-07-12T00:00:00.000","Agree","Agree","126269.0","12881","6090.0","309"
"2022-04-10T00:00:00.000","MD","1016029","0.0","0","14377","0.0","0","2022-04-11T14:08:38.895","N/A","Agree",NA,NA,"14113.0","264"
"2022-06-14T00:00:00.000","ND","246544","0.0","0","2285","0.0","0","2022-06-15T13:42:39.709","Agree","Not agree","184030.0","62514",NA,NA
"2021-08-17T00:00:00.000","DE","113072","147.0","43","1883","1.0","0","2021-08-19T00:00:00.000","Agree","Agree","105414.0","7658","1722.0","161"
"2020-07-18T00:00:00.000","NE","22364","123.0","0","299","0.0","0","2020-07-20T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-08-16T00:00:00.000","WI","707327","824.0","81","8324","2.0","2","2021-08-17T14:24:04.262","Agree","Agree","638571.0","68756","7471.0","853"
"2020-12-26T00:00:00.000","NE","161351","173.0","0","1559","1.0","0","2020-12-28T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-02-07T00:00:00.000","NH","68379","318.0","91","1104","6.0","2","2021-02-08T14:53:12.094","Not agree","Not agree",NA,NA,NA,NA
"2020-08-23T00:00:00.000","DE","16725","89.0","8","630","1.0","0","2020-08-25T00:00:00.000","Agree","Agree","15815.0","910","553.0","77"
"2020-04-17T00:00:00.000","ID","1655","46.0","8","43","2.0","0","2020-04-17T16:22:39.452","Agree","Agree","1566.0","89","29.0","14"
"2020-10-20T00:00:00.000","IN","150664","1498.0","0","3994","48.0","0","2020-10-20T00:00:00.000","Not agree","Agree",NA,NA,"3773.0","221"
"2020-09-25T00:00:00.000","WI","117329","2629.0","125","1284","9.0","0","2020-09-26T13:46:07.689","Agree","Agree","110828.0","6501","1274.0","10"
"2021-02-01T00:00:00.000","NC","762914","2739.0","359","11054","85.0","18","2021-02-01T00:00:00.000","Agree","Agree","680950.0","81964","9841.0","1213"
"2022-05-02T00:00:00.000","NE","480422","433.0","443","4201","4.0","3","2022-05-03T13:21:33.744","Agree","Agree","338078.0","142344","3439.0","762"
"2021-01-02T00:00:00.000","ID","142199","1122.0","203","1448","12.0","0","2021-01-03T14:53:25.031","Agree","Agree","117636.0","24563","1281.0","167"
"2020-08-23T00:00:00.000","CA","663669","6777.0","0","11945","204.0","0","2020-08-25T00:00:00.000","Agree","Agree","663669.0","0","11945.0","0"
"2021-08-27T00:00:00.000","ME","76770","348.0","134","929","1.0","0","2021-08-29T00:00:00.000","Agree","Agree","55388.0","21382","867.0","62"
"2020-05-04T00:00:00.000","MO","9334","210.0","0","538","11.0","0","2020-05-06T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2022-05-16T00:00:00.000","WA","1537754","1916.0","121","12812","21.0","0","2022-05-16T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-03-15T00:00:00.000","MT","7","6.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2021-01-01T00:00:00.000","ND","92891","121.0","22","1310","1.0","0","2021-01-02T14:50:51.219","Agree","Not agree","89829.0","3062",NA,NA
"2021-11-12T00:00:00.000","VI","7344","15.0","0","84","0.0","0","2021-11-13T14:31:27.149",NA,NA,NA,NA,NA,NA
"2020-11-27T00:00:00.000","MS","153381","2023.0","1137","4306","37.0","18","2020-11-29T00:00:00.000","Agree","Agree","122637.0","30744","3640.0","666"
"2020-06-23T00:00:00.000","ME","2965","24.0","2","102","0.0","0","2020-06-25T00:00:00.000","Agree","Agree","2677.0","288","102.0","0"
"2021-11-21T00:00:00.000","NC","1511219","1638.0","236","18889","19.0","1","2021-11-21T00:00:00.000","Agree","Agree","1277374.0","233845","16624.0","2265"
"2020-11-15T00:00:00.000","VT","2779","44.0","3","58","0.0","0","2020-11-17T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-11-21T00:00:00.000","NH","17281","484.0","154","508","1.0","0","2020-11-22T15:02:23.399","Not agree","Not agree",NA,NA,NA,NA
"2020-02-09T00:00:00.000","NV","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree",NA,NA,NA,NA,NA
"2020-08-04T00:00:00.000","NC","129021","1555.0","77","2221","24.0","0","2020-08-04T00:00:00.000","Agree","Agree","127927.0","1094","2218.0","3"
"2021-06-17T00:00:00.000","NE","223973","-157.0","0","2258","0.0","0","2021-06-17T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-03-17T00:00:00.000","WA","351113","779.0","148","5156","7.0","0","2021-03-17T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-04-10T00:00:00.000","WA","374802","1503.0","190","5322","0.0","0","2021-04-10T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-04-21T00:00:00.000","MD","14193","509.0","0","691","55.0","4","2020-04-23T00:00:00.000","N/A","Agree",NA,NA,"655.0","36"
"2021-11-24T00:00:00.000","CT","416573","841.0","40","8865","12.0","1","2021-11-25T14:14:48.693","Agree","Agree","378193.0","38380","7263.0","1602"
"2021-05-29T00:00:00.000","WI","674141","138.0","12","7830","0.0","0","2021-05-30T13:32:12.197","Agree","Agree","609913.0","64228","7053.0","777"
"2022-05-10T00:00:00.000","ID","447159","0.0","0","4930","0.0","0","2022-05-11T13:51:16.669","Agree","Agree","350246.0","96913","4017.0","913"
"2021-02-06T00:00:00.000","IL","1144281","3062.0","0","21676","73.0","14","2021-02-07T14:46:31.377","Agree","Agree","1144281.0","0","19585.0","2091"
"2021-07-16T00:00:00.000","MD","463848","183.0","0","9811","3.0","0","2021-07-18T00:00:00.000","N/A","Agree",NA,NA,"9594.0","217"
"2021-01-16T00:00:00.000","NE","181924","376.0","0","1837","19.0","0","2021-01-18T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-05-19T00:00:00.000","IN","737282","802.0","0","13493","12.0","0","2021-05-19T00:00:00.000","Not agree","Agree",NA,NA,"13077.0","416"
"2020-09-12T00:00:00.000","NH","7652","32.0","0","435","1.0","0","2020-09-13T16:17:15.117","Not agree","Not agree",NA,NA,NA,NA
"2021-11-07T00:00:00.000","ND","151840","196.0","-58","1791","0.0","0","2021-11-08T15:35:12.187","Agree","Not agree","128849.0","22991",NA,NA
"2022-03-27T00:00:00.000","GU","47122","42.0","0","342","2.0","0","2022-03-28T14:00:06.208","Not agree","Not agree",NA,NA,NA,NA
"2022-05-24T00:00:00.000","AL","1310475","823.0","302","19681","1.0","1","2022-05-24T00:00:00.000","Agree","Agree","942745.0","367730","15106.0","4575"
"2022-05-03T00:00:00.000","IL","3151710","4047.0","0","37919","13.0","4","2022-05-04T13:36:27.696","Agree","Agree","3151710.0","0","33629.0","4290"
"2020-10-23T00:00:00.000","WI","200466","4643.0","265","1774","49.0","7","2020-10-24T13:26:44.189","Agree","Agree","190478.0","9988","1745.0","29"
"2020-12-19T00:00:00.000","IL","894367","7562.0","0","16326","120.0","12","2020-12-20T14:32:33.200","Agree","Agree","894367.0","0","15123.0","1203"
"2022-05-11T00:00:00.000","NH","315447","587.0","0","2493","1.0","0","2022-05-12T13:16:14.294","Not agree","Not agree",NA,NA,NA,NA
"2020-12-02T00:00:00.000","NV","156996","2129.0","0","2201","35.0","0","2020-12-03T15:21:08.669","Agree",NA,"156996.0","0",NA,NA
"2021-05-10T00:00:00.000","MT","109935","11.0","0","1592","0.0","0","2021-05-11T13:53:24.290","Agree","Agree","99741.0","10194","1592.0","0"
"2020-09-01T00:00:00.000","NV","69884","400.0","-5","1342","8.0","0","2020-09-02T13:49:48.945","Agree",NA,"69633.0","251",NA,NA
"2021-07-16T00:00:00.000","ND","111000","25.0","8","1537","1.0","0","2021-07-17T13:43:02.763","Agree","Not agree","101727.0","9273",NA,NA
"2022-04-15T00:00:00.000","AL","1297488","187.0","72","19600","1.0","1","2022-04-15T00:00:00.000","Agree","Agree","933746.0","363742","15044.0","4556"
"2020-06-17T00:00:00.000","ME","2832","43.0","2","102","1.0","0","2020-06-19T00:00:00.000","Agree","Agree","2555.0","277","102.0","0"
"2021-08-24T00:00:00.000","NH","105589","287.0","0","1405","3.0","0","2021-08-25T13:58:33.527","Not agree","Not agree",NA,NA,NA,NA
"2021-04-29T00:00:00.000","NH","94676","271.0","54","1301","5.0","0","2021-04-30T13:40:40.346","Not agree","Not agree",NA,NA,NA,NA
"2020-10-07T00:00:00.000","WA","92456","402.0","37","2177","12.0","0","2020-10-07T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-11-04T00:00:00.000","WA","735511","2355.0","327","8767","40.0","0","2021-11-04T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-11-04T00:00:00.000","IN","1027981","2024.0","0","16856","22.0","0","2021-11-04T00:00:00.000","Not agree","Agree",NA,NA,"16299.0","557"
"2020-08-08T00:00:00.000","MI","176769","948.0","81","6612","10.0","0","2020-08-09T00:00:00.000","Agree","Agree","160516.0","16253","6295.0","317"
"2021-04-12T00:00:00.000","ND","105039","231.0","107","1473","2.0","0","2021-04-13T14:00:37.906","Agree","Not agree","97783.0","7256",NA,NA
"2022-05-30T00:00:00.000","VT","123159","658.0","85","635","0.0","0","2022-05-31T13:20:20.883","Not agree","Not agree",NA,NA,NA,NA
"2021-01-05T00:00:00.000","AL","380407","4647.0","1490","7592","70.0","12","2021-01-05T00:00:00.000","Agree","Agree","308638.0","71769","6219.0","1373"
"2022-03-18T00:00:00.000","IL","3053185","1388.0","0","37459","21.0","3","2022-03-19T13:30:21.744","Agree","Agree","3053185.0","0","33198.0","4261"
"2020-10-25T00:00:00.000","GU","4336","195.0","8","75","6.0","0","2020-10-26T13:41:41.106","Not agree","Not agree",NA,NA,NA,NA
"2021-08-30T00:00:00.000","MI","1060343","1880.0","206","21548","8.0","1","2021-08-31T14:57:22.851","Agree","Agree","946698.0","113645","20257.0","1291"
